time_h,S,DO2,O2,P,V,Wt,pH,T,Q,Viscosity,Culture_age,a0,a1,a3,a4,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,nm,phi0,CO2outgas,CO2_d,PAA,NH3,mu_P_calc,mu_X_calc,Fg,RPM,Fpaa,Fs,Fa,Fb,Fc,Foil,Fh,Fw,pressure,Fremoved
114.2,0.0008854283299,10.73968483,0.1880897583,15.51607791,81412.17338,90321.79568,6.488125715,297.9854857,75.8007081,55.91540488,1887.866578,4.768131744,20.85224189,0.3175109134,0.02275471584,7.070716764e+11,9.518414785e+11,6.033254166e+11,9.224526956e+11,4.999277241e+11,9.021063144e+11,3.804313595e+11,8.810485518e+11,2.639683373e+11,8.861560523e+11,1.714433358e+11,5.784716626,1.947858481,6.516661828,1826.652748,1663.908003,0.007828611348,0.0713209803,75,100,10,90,0,103.8040729,9.760666965,23,0.0001,100,1,-0
114.4,0.0008692288574,10.76595396,0.1880664101,15.55298388,81466.58326,90387.24008,6.493867244,297.9812357,74.14916682,56.08026073,1893.060036,4.7588617,20.87189756,0.3194951285,0.02296243125,7.092672824e+11,9.557394496e+11,6.052240775e+11,9.261941682e+11,5.01572012e+11,9.063552238e+11,3.823112233e+11,8.850095502e+11,2.649516226e+11,8.888736542e+11,1.71906533e+11,5.802679385,1.949929512,6.524844895,1827.850434,1663.895909,0.007860358778,0.07127159059,75,100,10,90,0,109.0685348,8.667486313,23,0.0001,100,1,-0
114.6,0.0008478486353,10.80625754,0.18814128,15.58924519,81521.58258,90453.18639,6.502246374,297.9759383,72.08915841,56.24496969,1898.255917,4.749320745,20.89094257,0.3214818886,0.02317124047,7.114652918e+11,9.596464826e+11,6.071331197e+11,9.299434417e+11,5.031994994e+11,9.105885926e+11,3.842065489e+11,8.890032934e+11,2.659930057e+11,8.916110458e+11,1.723736528e+11,5.820661807,1.951953245,6.533087874,1829.182388,1663.929774,0.007867947542,0.07136415374,75,100,10,90,0,112.0309934,6.670660213,23,0.0001,100,1,-0
114.8,0.0008506822222,10.76503127,0.187992013,15.62568608,81576.50065,90519.09481,6.510412888,297.9746316,71.58066983,56.40952998,1903.454162,4.739876533,20.91012427,0.3234738762,0.02338133474,7.136646378e+11,9.635622076e+11,6.090525634e+11,9.337016405e+11,5.048112618e+11,9.14805131e+11,3.861152685e+11,8.930279129e+11,2.670929049e+11,8.943705769e+11,1.728451967e+11,5.838655165,1.953971205,6.540687828,1830.492634,1663.945045,0.007879186156,0.07181989707,75,100,10,90,0,111.6433332,4.17127962,23,0.0001,100,1,-0
115,0.0008630483463,10.69417153,0.1877221535,15.66252884,81630.68442,90584.34547,6.514743361,297.9773233,72.62885194,56.57394427,1908.654862,4.730641115,20.92972664,0.3254737464,0.02359290609,7.158649282e+11,9.67486221e+11,6.109823612e+11,9.374698353e+11,5.064084786e+11,9.190036944e+11,3.880353389e+11,8.970814268e+11,2.682515301e+11,8.971545764e+11,1.733216613e+11,5.856656249,1.956013706,6.547669503,1831.632679,1663.934639,0.007865742363,0.0719854051,75,100,10,90,0,107.998205,2.857904152,23,0.0001,100,1,-0
115.2,0.0008715260565,10.66501721,0.1877037443,15.69995773,81683.7888,90648.55378,6.521246267,297.9817114,74.33888736,56.73821515,1913.858116,4.721502826,20.94959524,0.3274829668,0.0238060628,7.180663731e+11,9.714181187e+11,6.129224016e+11,9.412490366e+11,5.0799242e+11,9.231832838e+11,3.899647583e+11,9.011617584e+11,2.694688903e+11,8.999653453e+11,1.73803537e+11,5.874666778,1.958067985,6.554359384,1832.628347,1663.895929,0.007885162369,0.07155440499,75,100,10,90,0,102.6327896,2.844999895,23,0.0001,100,1,-0
115.4,0.0008335404739,10.69183393,0.1877686793,15.73692021,81735.29015,90711.016,6.524839117,297.9829432,74.81924927,56.90234047,1919.063896,4.712063376,20.96916518,0.329503744,0.02402096801,7.202709602e+11,9.753575475e+11,6.148725081e+11,9.450401799e+11,5.095644427e+11,9.27343061e+11,3.919015743e+11,9.052667358e+11,2.707447566e+11,9.028051267e+11,1.742913019e+11,5.892703014,1.960069516,6.561357276,1833.777511,1663.939311,0.00792459583,0.07188393462,75,100,10,90,0,94.64681082,3.488331788,23,0.0001,100,1,-0
115.6,0.0008172744173,10.68523715,0.187796732,15.77416445,81784.90506,90771.52378,6.523699105,297.9842491,75.32883734,57.06631528,1924.272144,4.702492843,20.98874895,0.3315373824,0.02423772645,7.224777625e+11,9.793042252e+11,6.168325092e+11,9.488442082e+11,5.111259138e+11,9.31482209e+11,3.938439258e+11,9.093942472e+11,2.720790505e+11,9.056763127e+11,1.747854636e+11,5.910757373,1.962010605,6.568171292,1834.85249,1664.005247,0.00798027908,0.07154723382,75,100,10,90,0,85.24018896,3.194583962,23,0.0001,100,1,-0
115.8,0.0008280533728,10.63079431,0.1877282668,15.81174232,81832.72548,90830.27661,6.519784673,297.9887572,77.08909982,57.23014071,1929.482927,4.693128916,21.00891022,0.3335836423,0.0244563229,7.246856372e+11,9.832577733e+11,6.18802101e+11,9.52661886e+11,5.126783524e+11,9.356002242e+11,3.957899716e+11,9.135419311e+11,2.734710149e+11,9.085809949e+11,1.752864676e+11,5.928820505,1.963945431,6.5744185,1835.851098,1664.075043,0.007934686184,0.07141826987,75,100,10,90,0,76.29578322,2.996255607,23,0.0001,100,1,-0
116,0.0008329846082,10.56864854,0.1875634479,15.84993686,81879.06259,90887.59185,6.510810624,297.9946123,79.37679397,57.39381996,1934.696392,4.683936769,21.02955026,0.3356414122,0.02467668093,7.268948841e+11,9.872178412e+11,6.207809752e+11,9.564939539e+11,5.142232818e+11,9.396966568e+11,3.977379756e+11,9.177074803e+11,2.749199541e+11,9.115213443e+11,1.757947749e+11,5.946894864,1.965894401,6.580429979,1836.707124,1664.120271,0.007962160075,0.07163451073,75,100,10,90,0,68.91110527,3.95107623,23,0.0001,100,1,-0
116.2,0.0008685861817,10.47667297,0.1873620363,15.88895112,81924.6353,90944.30141,6.499390949,298.0030098,82.65977978,57.55736074,1939.912689,4.675191177,21.05099985,0.3377078048,0.02489857634,7.291042323e+11,9.911839787e+11,6.227686448e+11,9.603408287e+11,5.157623405e+11,9.437715418e+11,3.99686302e+11,9.218883395e+11,2.764241178e+11,9.144988551e+11,1.763107064e+11,5.964970052,1.967899491,6.586173832,1837.432023,1664.0987,0.007915992421,0.07157124733,75,100,10,90,0,65.12376422,5.515689327,23,0.0001,100,1,-0
116.4,0.0008581057728,10.47803048,0.1872886684,15.92780003,81970.35594,91001.12784,6.489718275,298.0061249,83.87837924,57.72076136,1945.131989,4.666317943,21.07216188,0.3397793549,0.02512177966,7.313157482e+11,9.951560451e+11,6.247649816e+11,9.642035522e+11,5.172969742e+11,9.478240389e+11,4.016333735e+11,9.260825731e+11,2.779841142e+11,9.175167511e+11,1.768349374e+11,5.983062974,1.969911868,6.592759982,1838.180994,1664.089547,0.007938857523,0.07159368015,75,100,10,90,0,65.89612433,8.166868588,23,0.0001,100,1,-0
116.6,0.0008513222775,10.49953614,0.1873220392,15.96625631,82016.99753,91058.84464,6.485363862,298.0053836,83.58817118,57.88402113,1950.354144,4.657300039,21.0928814,0.3418528624,0.02534603294,7.335292214e+11,9.991336734e+11,6.267694106e+11,9.68082364e+11,5.18828907e+11,9.518544726e+11,4.035777229e+11,9.302875429e+11,2.795977523e+11,9.205763808e+11,1.773677573e+11,6.001171909,1.971903092,6.599977205,1838.957973,1664.094352,0.007937285379,0.0715453151,75,100,10,90,0,70.52399761,9.291477841,23,0.0001,100,1,-0
116.8,0.0008357665106,10.53824305,0.1873277148,16.00395037,82064.90743,91117.74354,6.484525877,298.000994,81.86889003,58.04713555,1955.57899,4.647991124,21.11285673,0.3439269555,0.0255712251,7.357449573e+11,1.00311662e+12,6.287814754e+11,9.719776651e+11,5.203597814e+11,9.558629352e+11,4.055179902e+11,9.345008648e+11,2.812635862e+11,9.236796411e+11,1.779095668e+11,6.019299356,1.973855913,6.607725415,1839.89446,1664.140252,0.007926867702,0.07131198462,75,100,10,90,0,76.88178261,9.24202138,23,0.0001,100,1,-0
117,0.0008047808525,10.60906352,0.1874592609,16.0407825,82114.15514,91177.86247,6.488744132,297.992977,78.72685348,58.21009832,1960.806271,4.638252757,21.13185931,0.3460013767,0.02579732083,7.379635209e+11,1.007104651e+12,6.308006547e+11,9.758896634e+11,5.218912354e+11,9.598497756e+11,4.074529618e+11,9.387201402e+11,2.829796927e+11,9.268280597e+11,1.784606897e+11,6.037449938,1.975745079,6.615919405,1841.002201,1664.238577,0.007967960639,0.07141185547,75,100,10,90,0,83.58024609,7.935062098,23,0.0001,100,1,-0
117.2,0.00079894648,10.63880173,0.1875228541,16.07720246,82164.40251,91238.94291,6.495804818,297.9859342,75.96485514,58.37290176,1966.035796,4.628317754,21.15031072,0.3480776835,0.02602443394,7.40183752e+11,1.011097616e+12,6.328265154e+11,9.798187387e+11,5.234249262e+11,9.638151295e+11,4.09381445e+11,9.429430678e+11,2.847447437e+11,9.30023789e+11,1.790215772e+11,6.055614161,1.977588897,6.623870137,1842.200461,1664.352557,0.007960742276,0.07093409296,75,100,10,90,0,88.58607567,5.239386915,23,0.0001,100,1,-0
117.4,0.0008050292234,10.64599169,0.187654944,16.11376993,82215.08506,91300.49424,6.501929702,297.9823496,74.55812746,58.53554479,1971.267477,4.618401997,21.1686669,0.3501583288,0.02625273409,7.424050738e+11,1.015095271e+12,6.348585038e+11,9.837649251e+11,5.249624817e+11,9.677595749e+11,4.11302451e+11,9.47167305e+11,2.865564913e+11,9.332681888e+11,1.795925165e+11,6.073787307,1.979424778,6.631226575,1843.334423,1664.442091,0.007967709451,0.07077091989,75,100,10,90,0,90.77448779,2.606400074,23,0.0001,100,1,-0
117.6,0.0007687787875,10.74244003,0.18804163,16.14923227,82265.71515,91361.82087,6.505940068,297.9762069,72.14598876,58.69802559,1976.501154,4.608046266,21.18626138,0.3522454028,0.02648235751,7.446292465e+11,1.019097383e+12,6.368960104e+11,9.877279772e+11,5.265053987e+11,9.716840048e+11,4.132152309e+11,9.513906377e+11,2.884121042e+11,9.365619177e+11,1.80173648e+11,6.091983778,1.981201287,6.638767278,1844.702396,1664.6349,0.007956535023,0.07061085064,75,100,10,90,0,90.52511166,0.8950582381,23,0.0001,100,1,-0
117.8,0.0007782465853,10.69926808,0.1879796615,16.18503405,82315.97256,91422.83689,6.506793375,297.9729385,70.86167577,58.86033566,1981.736819,4.597842712,21.20412162,0.3543406281,0.02671345725,7.468543152e+11,1.023103948e+12,6.389386809e+11,9.917084099e+11,5.280554694e+11,9.755884276e+11,4.15118715e+11,9.556107912e+11,2.903107344e+11,9.399080589e+11,1.807656128e+11,6.110187578,1.982964217,6.645817745,1846.024069,1664.800907,0.00795600546,0.07084134836,75,100,10,90,0,88.67553021,0.0001,23,0.0001,100,1,-0
118,0.0007764459837,10.67746643,0.1879113263,16.221037,82365.78919,91483.42202,6.508604333,297.9701316,69.75797334,59.02247919,1986.974489,4.587654576,21.22203478,0.3564443364,0.02694603905,7.49080751e+11,1.027114728e+12,6.409858814e+11,9.957057678e+11,5.296141379e+11,9.794739833e+11,4.170124042e+11,9.598256522e+11,2.922491368e+11,9.433069746e+11,1.81368488e+11,6.128402564,1.984729801,6.652758968,1847.273716,1664.957718,0.007980225359,0.07096420852,75,100,10,90,0,86.48821457,0.0001,23,0.0001,100,1,-0
118.2,0.0007930695102,10.62093476,0.187750636,16.25729665,82415.01697,91543.48245,6.510440853,297.9696708,69.57667009,59.18445851,1992.214234,4.577682321,21.24034433,0.3585573099,0.02718015637,7.513077783e+11,1.03112957e+12,6.430370722e+11,9.997197764e+11,5.311828733e+11,9.833415786e+11,4.188958003e+11,9.640331968e+11,2.942246437e+11,9.467596698e+11,1.819824825e+11,6.146622388,1.986516266,6.659374587,1848.436974,1665.097022,0.007930027928,0.07092677779,75,100,10,90,0,83.5632721,0.0001,23,0.0001,100,1,-0
118.4,0.0008060598592,10.55811169,0.1875809665,16.29425803,82463.50857,91602.89814,6.510409781,297.9721,70.53303414,59.34627719,1997.456187,4.567935243,21.25909555,0.3606803675,0.02741586974,7.535355965e+11,1.035148349e+12,6.45091737e+11,1.003750147e+12,5.327631325e+11,9.871921267e+11,4.207684861e+11,9.682314659e+11,2.962346153e+11,9.502672456e+11,1.826078241e+11,6.164848682,1.988335479,6.665591791,1849.4649,1665.186108,0.007955656588,0.07119408793,75,100,10,90,0,79.90670224,0.0001,23,0.0001,100,1,-0
118.6,0.0007968614477,10.53108057,0.1874316984,16.33112739,82511.2672,91661.56571,6.505066044,297.9746571,71.54038202,59.50793689,2002.700419,4.558173138,21.27790965,0.3628136632,0.02765318759,7.557651967e+11,1.039170979e+12,6.471493608e+11,1.007796467e+12,5.343562888e+11,9.910266596e+11,4.226301932e+11,9.724186227e+11,2.982762023e+11,9.538305397e+11,1.832446847e+11,6.183089556,1.990157383,6.671755869,1850.47333,1665.296982,0.007959593577,0.07159938488,75,100,10,90,0,76.26876862,0.0001,23,0.0001,100,1,-0
118.8,0.000770646598,10.57351521,0.1875372103,16.36712744,82558.72343,91719.81573,6.501488417,297.9741546,71.34231582,59.66943883,2007.946804,4.548135887,21.29629689,0.3649552762,0.02789193762,7.579972788e+11,1.043197333e+12,6.492093941e+11,1.011857853e+12,5.35963237e+11,9.948466393e+11,4.244810713e+11,9.765933315e+11,3.003457728e+11,9.574487404e+11,1.838928943e+11,6.201350735,1.991936813,6.678275067,1851.649935,1665.491688,0.007936508568,0.07178016823,75,100,10,90,0,74.77977889,0.0001,23,0.0001,100,1,-0
119,0.0007591832245,10.60334531,0.1877117343,16.40282539,82606.15963,91778.00349,6.499905595,297.9720782,70.52328382,59.83076953,2013.195355,4.537959308,21.31441865,0.3671045206,0.0281321072,7.602312451e+11,1.047227619e+12,6.512714862e+11,1.0159346e+12,5.3758605e+11,9.986524109e+11,4.263204608e+11,9.807532223e+11,3.024418087e+11,9.611256146e+11,1.845532279e+11,6.21962733,1.993676487,6.684956236,1852.871151,1665.713624,0.0079428786,0.07182199921,75,100,10,90,0,74.69904688,0.0001,23,0.0001,100,1,-0
119.2,0.0007519911044,10.6073737,0.1877534176,16.43823628,82653.70285,91836.27916,6.499310891,297.9691434,69.36496466,59.99193177,2018.44595,4.527728195,21.33239688,0.3692607662,0.02837361684,7.624668353e+11,1.051261718e+12,6.533351167e+11,1.020025624e+12,5.392254657e+11,1.002445612e+12,4.281487752e+11,9.848972123e+11,3.045603479e+11,9.64859936e+11,1.852254274e+11,6.237917209,1.995397816,6.691735432,1854.114623,1665.955718,0.007935512753,0.07217071923,75,100,10,90,0,75.25055217,0.0001,23,0.0001,100,1,-0
119.4,0.0007602885563,10.59136876,0.187791493,16.47365286,82701.40124,91894.7638,6.498328538,297.9671162,68.56439083,60.15292559,2023.698604,4.517620982,21.35050351,0.3714239584,0.02861645656,7.647033699e+11,1.055299632e+12,6.553998684e+11,1.024130265e+12,5.408826005e+11,1.006227456e+12,4.299661871e+11,9.890239397e+11,3.066982428e+11,9.686521319e+11,1.859095751e+11,6.256214815,1.997130262,6.698412445,1855.274419,1666.187116,0.007905402335,0.07248713344,75,100,10,90,0,76.04308141,0.0001,23,0.0001,100,1,-0
119.6,0.0007611058163,10.58370797,0.1877585566,16.50905278,82749.33418,91953.48794,6.497821272,297.9646076,67.57305912,60.3137517,2028.953324,4.507489702,21.36848206,0.3735938776,0.02886060108,7.669411686e+11,1.05934136e+12,6.574653505e+11,1.028247761e+12,5.425584358e+11,1.009999225e+12,4.317730078e+11,9.931322386e+11,3.088522237e+11,9.725023203e+11,1.866056884e+11,6.274522763,1.998866261,6.705173886,1856.436806,1666.41323,0.007906249494,0.07236673579,75,100,10,90,0,77.23298513,0.0001,23,0.0001,100,1,-0
119.8,0.0007361540775,10.62506362,0.1877895484,16.54338716,82797.54258,92012.37421,6.502301875,297.9583319,65.09159606,60.47440692,2034.210003,4.497054694,21.38589623,0.3757704581,0.02910603528,7.691813233e+11,1.063386944e+12,6.59531208e+11,1.032377275e+12,5.442538221e+11,1.013762235e+12,4.335696677e+11,9.972211397e+11,3.110189676e+11,9.764103662e+11,1.873137311e+11,6.292849986,2.000562245,6.712436637,1857.888838,1666.726904,0.007864249473,0.0725104309,75,100,10,90,0,78.62299645,0.0001,23,0.0001,100,1,-0
120,0.0007409128022,10.59904977,0.1877065022,16.57780486,82845.66564,92071.20199,6.504673735,297.9525425,62.80097437,60.63488815,2039.468573,4.486671575,21.40335977,0.377955499,0.02935289331,7.714225078e+11,1.06743645e+12,6.615971258e+11,1.036517986e+12,5.4596962e+11,1.017517773e+12,4.353566393e+11,1.001289732e+12,3.131951859e+11,9.803762944e+11,1.880336991e+11,6.311185633,2.002243761,6.719624399,1859.302322,1667.031578,0.007853404759,0.07250300298,75,100,10,90,0,78.20592675,0.0001,23,0.0001,100,1,-0
120.2,0.0007547867169,10.56288798,0.1876792956,16.61263669,82893.51766,92129.84057,6.506900237,297.9488297,61.33106309,60.79519768,2044.729096,4.476479614,21.42112286,0.3801499923,0.02960124587,7.736643313e+11,1.071489906e+12,6.63662827e+11,1.040668988e+12,5.477065239e+11,1.021267163e+12,4.371345207e+11,1.005337341e+12,3.153775264e+11,9.84399777e+11,1.887655141e+11,6.32952651,2.003946882,6.726533328,1860.621314,1667.29994,0.007846212421,0.07263084103,75,100,10,90,0,76.86299102,0.0001,23,0.0001,100,1,-0
120.4,0.000752682945,10.55636251,0.1877039674,16.64741247,82940.91416,92188.01609,6.507416568,297.967859,68.86935167,60.95533852,2049.991608,4.466286999,21.43892048,0.3823548633,0.02985115356,7.75907496e+11,1.075547327e+12,6.657280813e+11,1.044829268e+12,5.494649431e+11,1.025011755e+12,4.389040535e+11,1.009363644e+12,3.175626482e+11,9.884798712e+11,1.895089703e+11,6.347878358,2.005654964,6.729746504,1861.932182,1667.580493,0.007833448208,0.07267058081,75,100,10,90,0,74.62318316,0.0001,23,9.900649915,100,1,-0
120.6,0.0007677641822,10.50284742,0.1875430474,16.68281161,82987.81581,92245.7662,6.504716832,297.9611368,66.20476428,61.11530827,2055.256197,4.456243253,21.45697618,0.3845706325,0.03010266899,7.78151295e+11,1.079608853e+12,6.677926831e+11,1.048998045e+12,5.512458559e+11,1.028752776e+12,4.406658162e+11,1.013367837e+12,3.19747228e+11,9.926172039e+11,1.902641834e+11,6.366235395,2.00737442,6.736779404,1863.142392,1667.814573,0.007846992241,0.0722630617,75,100,10,90,0,72.18198733,4.674180691,23,0.9900649915,100,1,-0
120.8,0.0007561840279,10.5223702,0.1876189032,16.71802692,83034.44421,92303.19623,6.503080257,297.9566436,64.42265262,61.2751081,2060.522848,4.446053457,21.47481074,0.3867963579,0.0303557077,7.803968864e+11,1.083674525e+12,6.698564865e+11,1.053174236e+12,5.530494853e+11,1.032491572e+12,4.424207031e+11,1.017349938e+12,3.219279015e+11,9.968105496e+11,1.91030887e+11,6.384607097,2.009077758,6.743840247,1864.435839,1668.072185,0.007861152085,0.0721417247,75,100,10,90,0,70.82576189,1.007009729,23,0.09900649915,100,1,-0
121,0.0007439145724,10.54099358,0.1876521665,16.75267428,83080.92726,92360.4098,6.498794273,297.9516224,62.42992136,61.43473496,2065.791472,4.435685836,21.4923519,0.3890315692,0.03061022614,7.826442726e+11,1.087744438e+12,6.719193912e+11,1.057356811e+12,5.548760866e+11,1.036229424e+12,4.441696043e+11,1.02131001e+12,3.241013973e+11,1.001058914e+12,1.918088611e+11,6.402993482,2.010745222,6.750831744,1865.857396,1668.382376,0.007826291855,0.07190132779,75,100,10,90,0,70.11038794,0.0001,23,0.009900649915,100,1,-0
121.2,0.0007521073399,10.50500684,0.187537811,16.78745144,83127.61012,92417.88116,6.49280018,297.9475895,60.82841939,61.59418789,2071.062054,4.425443464,21.51000953,0.391274805,0.03086610506,7.848925466e+11,1.091818687e+12,6.739813405e+11,1.061544756e+12,5.567259195e+11,1.039967576e+12,4.459134303e+11,1.025248192e+12,3.262644687e+11,1.005361418e+12,1.925979086e+11,6.421387131,2.012415543,6.757665584,1867.127872,1668.670982,0.007817577498,0.07226783712,75,100,10,90,0,71.1214996,0.0001,23,0.0009900649915,100,1,-0
121.4,0.0007404934278,10.53963325,0.1876256728,16.82181663,83174.96697,92475.97678,6.4848042,297.9648314,67.67930367,61.75346573,2076.334552,4.415008617,21.52721224,0.3935239575,0.03112317088,7.871425505e+11,1.095897362e+12,6.760423256e+11,1.065737043e+12,5.585991121e+11,1.04370724e+12,4.47653143e+11,1.029164834e+12,3.284139363e+11,1.009716969e+12,1.933977873e+11,6.439794932,2.014070787,6.760986841,1868.470827,1668.982124,0.007828865999,0.07218798193,75,100,10,90,0,74.52737323,0.0001,23,10.43680127,100,1,-0
121.6,0.00074314897,10.55968013,0.1877363004,16.85620878,83223.6397,92535.4175,6.479968991,297.9532353,63.06887977,61.91256574,2081.608863,4.404521589,21.54405632,0.3957760926,0.03138118181,7.893936198e+11,1.099980557e+12,6.781023851e+11,1.069932641e+12,5.604957039e+11,1.047449589e+12,4.493897358e+11,1.033060452e+12,3.305466888e+11,1.014124366e+12,1.942082313e+11,6.45821145,2.01571653,6.768608597,1869.760263,1669.261694,0.007863707519,0.07215677377,75,100,10,90,0,81.13273883,4.013410388,23,1.043680127,100,1,-0
121.8,0.0007696191002,10.53071151,0.1877208391,16.89091651,83274.01612,92596.70135,6.478989257,297.9467398,60.48474793,62.0714911,2086.884967,4.394301246,21.560952,0.3980293692,0.0316399741,7.916446732e+11,1.104068288e+12,6.801616095e+11,1.074130515e+12,5.624154602e+11,1.051195717e+12,4.511242342e+11,1.036935888e+12,3.326598743e+11,1.018581901e+12,1.950288715e+11,6.476627837,2.017404975,6.776030373,1870.957922,1669.466966,0.007847888277,0.07252096352,75,100,10,90,0,89.65541462,0.0001,23,0.1043680127,100,1,-0
122,0.0007811507462,10.54403054,0.1877630228,16.92522931,83326.16849,92659.80332,6.480199469,297.9609505,66.14197182,62.23024235,2092.162885,4.384111233,21.57752469,0.4002836038,0.0318995273,7.938963545e+11,1.108160643e+12,6.822201183e+11,1.078329675e+12,5.643584922e+11,1.054946745e+12,4.528576457e+11,1.040791776e+12,3.347503478e+11,1.023088689e+12,1.958595043e+11,6.495049362,2.019127722,6.780132148,1872.251037,1669.661473,0.007794460148,0.07245628537,75,100,10,90,0,98.56745267,0.0001,23,9.701762332,100,1,-0
122.2,0.0007643212369,10.58900528,0.1877967345,16.95914062,83380.00292,92724.53075,6.49051252,297.9469134,60.55003253,62.38881635,2097.442475,4.373617701,21.59330679,0.402539297,0.03215986763,7.961498586e+11,1.112257695e+12,6.842780868e+11,1.082529112e+12,5.663245494e+11,1.058703706e+12,4.545910163e+11,1.044629158e+12,3.368152763e+11,1.027643133e+12,1.966997801e+11,6.513485799,2.020829964,6.788457169,1873.49636,1669.859262,0.007856886758,0.07244803703,75,100,10,90,0,107.0005603,2.954257659,23,0.9701762332,100,1,-0
122.4,0.0007720161935,10.60805495,0.187962897,16.99293059,83434.68471,92790.13645,6.500671039,297.9816449,74.39534145,62.54721125,2102.723604,4.363141609,21.60891472,0.4048004707,0.03242130118,7.984040453e+11,1.116359472e+12,6.863357359e+11,1.086727854e+12,5.683131514e+11,1.062467524e+12,4.563253732e+11,1.048449344e+12,3.388521542e+11,1.032243247e+12,1.975492701e+11,6.531927821,2.022524865,6.789280197,1874.731691,1670.045137,0.007832451518,0.07230145234,75,100,10,90,0,111.2855981,0.8862772978,23,21.33542281,100,1,-0
122.6,0.0007727253912,10.59247698,0.1879097095,17.02659805,83489.4103,92855.79924,6.511320368,297.957294,64.68138594,62.70542545,2108.006272,4.352678262,21.62449497,0.4070711915,0.03268415367,8.006592077e+11,1.120466053e+12,6.883933244e+11,1.090924939e+12,5.703240857e+11,1.06623917e+12,4.580617477e+11,1.052253531e+12,3.408581641e+11,1.036887655e+12,1.984076674e+11,6.550377825,2.024221904,6.79893366,1875.982791,1670.236791,0.007811872534,0.07241827949,75,100,10,90,0,111.5368642,10.98318735,23,2.133542281,100,1,-0
122.8,0.00076736154,10.56895368,0.1877637309,17.06033027,83543.33673,92920.63761,6.522556002,297.9424014,58.73643547,62.86345955,2113.290457,4.342139972,21.64006741,0.4093555919,0.03294875041,8.029156073e+11,1.124577428e+12,6.90451152e+11,1.095119471e+12,5.723566712e+11,1.070019412e+12,4.598011116e+11,1.056043344e+12,3.428311772e+11,1.041574112e+12,1.992744894e+11,6.568837951,2.025902749,6.808013848,1877.212636,1670.440747,0.007817621814,0.07210315784,75,100,10,90,0,107.5262945,1.633329196,23,0.2133542281,100,1,-0
123,0.0007244628783,10.61271482,0.1877668787,17.09280469,83595.5584,92983.55852,6.53266324,297.9512997,62.29084463,63.0213099,2118.576048,4.331128157,21.65522936,0.4116581263,0.0332154469,8.051748667e+11,1.128693605e+12,6.925095424e+11,1.099310633e+12,5.74410114e+11,1.073808899e+12,4.615443571e+11,1.059820518e+12,3.44769405e+11,1.04630025e+12,2.001492296e+11,6.587321474,2.027504908,6.812789782,1878.752909,1670.796181,0.007763651452,0.07183055486,75,100,10,90,0,99.02111873,0.4899987589,23,11.53308854,100,1,-0
123.2,0.0007518198128,10.47630024,0.1874293114,17.12648864,83645.26715,93044.12656,6.536399192,297.9419226,58.54273001,63.17897396,2123.863157,4.320639743,21.67157751,0.4139830907,0.03348460961,8.074339489e+11,1.132814672e+12,6.945688728e+11,1.103497553e+12,5.764841249e+11,1.077608472e+12,4.632924493e+11,1.063586575e+12,3.466702482e+11,1.051064708e+12,2.010315813e+11,6.605803547,2.02911866,6.820125976,1880.100208,1671.088942,0.007749719532,0.0724277801,75,100,10,90,0,86.47862497,1.511645887,23,1.153308854,100,1,-0
123.4,0.0007826957016,10.34793978,0.187136956,17.16170499,83692.16154,93102.03072,6.53053548,297.9798572,73.71487184,63.33646124,2129.152135,4.310657244,21.68912033,0.416332194,0.03375639235,8.096928081e+11,1.136940574e+12,6.966295528e+11,1.107679429e+12,5.785780683e+11,1.081418799e+12,4.650462762e+11,1.067343361e+12,3.485316777e+11,1.055865501e+12,2.019211117e+11,6.624283796,2.030795366,6.820204741,1881.129314,1671.300652,0.007759458013,0.07235096684,75,100,10,90,0,72.45903729,0.4534937661,23,18.16481343,100,1,-0
123.6,0.0007951911282,10.26122704,0.1868825471,17.19748483,83736.71386,93157.65516,6.516516587,297.9690401,69.38592182,63.49377664,2134.443293,4.300939277,21.70742749,0.4187034336,0.03403065709,8.119523904e+11,1.141071313e+12,6.986920512e+11,1.111855424e+12,5.806914656e+11,1.085240631e+12,4.668067653e+11,1.071092784e+12,3.50351311e+11,1.060700953e+12,2.028174473e+11,6.64276996,2.032509768,6.82756976,1882.034591,1671.506804,0.007721241452,0.07232576122,75,100,10,90,0,60.79603312,11.43334227,23,1.816481343,100,1,-0
123.8,0.0007873162495,10.22964053,0.1867512572,17.23352931,83780.05395,93212.05567,6.499713376,297.961803,66.48804932,63.65092478,2139.736718,4.291204927,21.72590237,0.4210911724,0.03430694633,8.142136471e+11,1.145206776e+12,7.007568116e+11,1.116024927e+12,5.828232192e+11,1.089074313e+12,4.685745843e+11,1.074837073e+12,3.521281711e+11,1.065568332e+12,2.037200062e+11,6.661269824,2.03422218,6.835178247,1882.889498,1671.716292,0.00775776293,0.07251617085,75,100,10,90,0,54.73661644,6.66157315,23,0.1816481343,100,1,-0
